ID,Kerne_A,Cyto_A,K/C,Kerne_Ycol,Cyto_Ycol,KerneShort,KerneLong,KerneElong,KerneRund,CytoShort,CytoLong,CytoElong,CytoRund,KernePeri,CytoPeri,KernePos,KerneMax,KerneMin,CytoMax,CytoMin,Class
157224297-157224336-001.BMP,799.25,77566.5,0.010198971,71.5245283,129.3690172,31.33134943,34.43835072,0.909780776,0.858041068,302.3575238,395.7334962,0.764043294,0.6306359,100.875,1135.25,0.105592296,48,39,2171,2218,1
157224352-157224395-001.BMP,580.125,85823.25,0.006714148,72.60347826,132.4423907,20.19496967,35.35533906,0.5712,0.590910473,288.6210628,438.2008672,0.658650141,0.569073824,87.25,1369.5,0.241440022,39,16,2389,2497,1
157224412-157224429-001.BMP,443.375,110665.625,0.003990451,63.10454545,146.9076984,22.80136924,25.61249695,0.890243902,0.860552718,318.9212634,509.5144748,0.625931704,0.542762466,73.875,1541.75,0.276964977,29,19,2852,2813,1
157224458-157224483-001.BMP,600.75,66191.5,0.008994307,67.78224456,138.6363334,24.86491808,30.88689042,0.805031447,0.801780562,364.1883493,310.5865419,1.172582518,0.8736693,85.5,1318,0.184220769,39,23,1899,1824,1
157224504-157224520-001.BMP,316.875,26837.625,0.011669337,60.97133758,111.7871618,18.20334578,21.09502311,0.862921348,0.906646698,134.4523643,302.6945655,0.44418493,0.372945139,60.75,787,0.164007758,25,21,688,685,1
157267647-157267732-001.BMP,890.75,44818.5,0.019487303,66.67832957,119.6678954,30.07795944,37.33630941,0.805595409,0.813585455,198.8990557,387.5835394,0.513177252,0.379871566,103.625,1081.875,0.050977319,61,54,1463,1471,1
157268242-157268296-001.BMP,801.625,50715.5,0.01556036,75.902133,121.3849632,33.42516087,32.31098884,1.034482759,0.977644301,268.7060987,273.9945255,0.980698787,0.86013587,102.375,1086.625,0.087266891,53,33,1754,1861,1
157268342-157268376-001.BMP,1020.125,42919.375,0.023216582,88.69655172,129.7625169,34.50733056,38.07886553,0.906206897,0.895767925,236.6150943,308.661627,0.766584096,0.573585581,113.375,1107,0.053233237,56,34,1613,1748,1
157268342-157268401-001.BMP,642.25,102094,0.006251445,69.04075235,142.9162248,27.29332008,29.27456234,0.932322054,0.954186812,338.4784868,407.2075638,0.831218565,0.783932493,86.5,1363.125,0.084772653,39,29,3729,3650,1
157268504-157268544-001.BMP,634.75,73242.625,0.00859194,71.34865293,146.0739946,28.58573143,31.06444913,0.920207254,0.837501348,335.5706146,328.2468583,1.022311733,0.865511541,89.625,1047.25,0.396868935,45,33,2169,2203,1
157268587-157268617-001.BMP,1117.5,55962.5,0.019577786,74.01260126,113.7277703,33.43233314,47.16990566,0.708764045,0.639480985,308.3259987,299.7865908,1.028484956,0.79283501,131.375,974.625,0.244937951,63,43,1729,1868,1
158987033-158987057-001.BMP,646.75,74712.25,0.008582253,87.16043614,197.5569992,21.46503788,37.36308338,0.574498567,0.589876558,290.5043797,345.1376537,0.841705843,0.798577831,93.5,1018,0.052897301,33,26,1678,1565,1
158987453-158987462-001.BMP,643.75,80567,0.007926906,78.33646322,198.6447986,25.79355912,32.44996148,0.794871795,0.778393122,297.2246681,444.5593324,0.668582676,0.51904839,89.5,1370.5,0.163666862,45,33,1818,1608,1
158987493-158987499-001.BMP,928.25,67638.75,0.013537854,88.89274106,193.7091824,32.44996148,39.66106403,0.818181818,0.75135703,268.8503452,374.3420895,0.718194274,0.614565776,110.5,1098.875,0.050026728,57,40,1710,1591,1
158987493-158987505-001.BMP,397.25,45531.125,0.008649337,76.78680203,207.7216542,19.81668774,25.07987241,0.790143084,0.804124657,263.3003971,306.0800549,0.860233762,0.618797341,68.5,943,0.159708983,32,23,1127,985,1
209047342-209047400-001.BMP,1024.125,74142.375,0.013624753,34.67124632,111.900432,36.33585168,36.87817783,0.985294118,0.958791506,335.4657662,344.6461954,0.973362743,0.79474835,111.25,1113.625,0.059918601,60,36,2720,2647,1
209047342-209047443-001.BMP,594.5,50479.875,0.011639888,28.33389831,106.1852285,29.23357654,26.47640459,1.104136947,1.079801583,273.2767708,272.8369476,1.001612037,0.863419842,83,870.875,0.19041079,37,30,1775,1678,1
209047342-209047478-001.BMP,489.625,59752.625,0.008127602,27.94238683,115.5851898,21.24770258,27.20294102,0.781081081,0.842445827,304.5913698,308.183387,0.988344547,0.801029776,76.25,993.375,0.115112553,31,29,1809,1616,1
209047526-209047717-001.BMP,773.25,55183.375,0.013818739,23.18985696,111.2748776,26.24317105,38.60051813,0.679865772,0.660760052,234.262197,342.0526275,0.684871795,0.600526968,100.5,942.25,0.219628237,36,29,2065,1845,1
209047526-209047798-001.BMP,479.375,61151,0.007778226,21.98529412,104.5857091,20.98702536,28.16025568,0.745271122,0.769683741,300.4204118,354.682957,0.847011129,0.618917897,75.875,1011.375,0.199883445,41,28,2349,2171,1
209047881-209048017-001.BMP,435.125,36320.625,0.011838284,23.46990741,95.93857135,19.64656678,26.92582404,0.729655172,0.764163251,225.9168155,241.9607406,0.933692032,0.789902742,73.5,728,0.262397416,30,24,1328,1241,1
209048086-209048137-001.BMP,1409.5,82822.375,0.01673357,39.83974359,113.5137036,40.54717639,43.01162634,0.942702703,0.970070886,373.5292692,365.7758877,1.021197082,0.78818407,131,1286.625,0.131900577,64,53,2408,2002,1
209048086-209048278-001.BMP,340.375,45605.25,0.007408214,17.91394659,107.690263,20.51851388,20.61552813,0.995294118,1.019715082,234.3064443,308.5190432,0.759455371,0.610043786,61.75,865.75,0.167722138,35,24,1419,1234,1
209307421-209307597-001.BMP,1183.875,53036.5,0.021834504,36.87436333,101.2519865,39.83898227,39.45883931,1.009633911,0.968115906,255.7043904,349.8571137,0.730882353,0.551700728,122.75,929.375,0.270544259,58,32,1487,1314,1
153955676-153955721-001.BMP,1475.25,65191.875,0.022128598,118.0585432,217.3171421,33.44671124,55.07267925,0.607319486,0.619303211,301.5703166,339.8411394,0.887386139,0.718706692,140.5,1062.125,0.100206458,65,49,1728,1674,1
153955676-153955746-001.BMP,928.25,44789.25,0.020304041,93.63380282,188.7658562,27.1964722,43.829214,0.620510151,0.61524446,272.291816,264.9547131,1.027691913,0.812345184,110.625,855.625,0.218317888,48,38,1159,1104,1
153956279-153956296-001.BMP,1329.625,16835,0.073198593,82.39984883,143.1693241,36.22499011,52.20153254,0.693944954,0.62125913,125.0094435,183.6981219,0.680515632,0.635204852,140.375,504.875,0.093735399,56,43,415,463,1
153958547-153958621-001.BMP,1234.75,28099,0.042093152,89.16530945,183.9535166,35.38511365,45.18849411,0.783055828,0.769898398,194.6019349,260.0076922,0.748446838,0.529210668,127.5,758.125,0.387007196,53,42,585,639,1
157183332-157183388-001.BMP,1995,39768,0.047769557,96.96829391,142.131006,46.12693003,56.64803615,0.814272359,0.791559019,204.4501656,283.5947813,0.720923582,0.629574891,164.25,815.5,0.200827514,89,67,1204,1226,1
157183332-157183388-002.BMP,1314.5,48970.875,0.026140801,86.81852986,148.824953,39.61617317,46.64761516,0.849264706,0.76915137,190.4155728,362.9325006,0.524658366,0.473365128,129,910.25,0.153178165,65,50,1916,1927,1
157183412-157183656-001.BMP,1003.375,32214.125,0.030206217,69.50651956,123.0374837,32.30471603,44.20407221,0.730808598,0.6538059,188.8770776,249.8979792,0.755816747,0.656796712,122,737.5,0.138779799,52,39,853,822,1
157183828-157183840-001.BMP,1294.5,36465.625,0.034282196,72.54234654,120.1737101,38.2498588,44.41846463,0.86112519,0.835381952,203.6810194,299.4878962,0.680097667,0.517648822,140.5,831.125,0.308962074,68,40,1076,1109,1
157183828-157183877-001.BMP,1344.5,65433,0.020134027,76.00822123,138.6032795,40.83957003,43.0464865,0.948731786,0.923837328,284.1418841,321.726592,0.883178112,0.804883518,129,987.125,0.05211986,47,51,2200,2116,1
157183828-157183887-001.BMP,1219.625,33705.625,0.03492101,81.57873042,135.8010697,37.11471923,45.80392996,0.81029552,0.740169104,203.4055791,278.2175408,0.731102642,0.554425872,130.25,951.875,0.13063393,69,45,1120,979,1
157184013-157184023-001.BMP,945.5,31805.75,0.028869127,63.71884984,109.2886916,29.51656379,41.40048309,0.712952159,0.702361721,191.4257728,251.5492,0.760987405,0.639985123,120,728.875,0.265643413,68,46,1009,1013,1
157184013-157184039-001.BMP,1280,45488.25,0.027368995,78.61036921,134.03519,36.79796796,56.0357029,0.656687898,0.519027585,223.9819851,311.0964481,0.719976028,0.59843811,152,859.125,0.159530271,66,43,1594,1618,1
157184067-157184080-001.BMP,579.125,20866.25,0.027004657,64.66782609,116.9272308,25.73868684,28.28427125,0.91,0.921706064,172.3435393,184.805303,0.932568149,0.777903395,83.25,611.625,0.342013886,34,34,656,614,1
157184112-157184120-001.BMP,568.625,12507.875,0.043484495,61.62765957,101.5994712,26.46535391,28.7923601,0.919179735,0.873336352,98.75334845,180.2470527,0.547877743,0.490181941,86.375,461.5,0.083770367,35,29,340,307,1
157185575-157185586-001.BMP,1317.25,37230.75,0.034171682,70.53934301,119.7681799,38.91504248,47.5394573,0.818584071,0.742112739,231.2240301,254.0177159,0.910267338,0.734655764,138.625,769,0.148672848,73,58,961,1001,1
157185677-157185690-001.BMP,1303.875,82342.125,0.015588014,91.39707016,147.9284447,27.93580849,61.03277808,0.457718121,0.445676567,339.169098,403.2914579,0.841002435,0.644605702,140.75,1177.5,0.208417792,62,47,2995,2695,1
157222534-157222561-001.BMP,1292.75,51088,0.024679868,79.11732712,144.8132409,35.50542633,48.02082881,0.739375542,0.713781623,232.6252515,322.1490338,0.722104452,0.626780322,131.5,937.5,0.07121524,65,56,1161,1095,1
157222534-157222579-001.BMP,1132.5,52625.375,0.021066681,73.23336291,142.8854404,33.47703716,43.46262762,0.770248809,0.763337101,255.4296778,324.6490413,0.7867871,0.635736392,119.125,922.5,0.228224187,66,42,1500,1512,1
157222534-157223349-001.BMP,772.5,26154.375,0.02868881,65.273794,122.3275129,21.54736272,47.80167361,0.450765864,0.430449693,219.9211159,195.5019181,1.124905157,0.871269316,109.25,669.75,0.129671808,52,36,705,618,1
157222534-157223355-001.BMP,1197,38253.5,0.030341821,81.78589421,143.1531536,37.15725332,40.85339643,0.909526663,0.913162214,176.3575887,291.986301,0.603992681,0.571289633,120,814.5,0.142504939,64,40,1115,1011,1
157222534-157223364-001.BMP,615.75,22307,0.02686196,66.87254902,130.3510371,25.68573411,30.01666204,0.855715871,0.870141232,157.8291497,244.9040628,0.644452966,0.473542875,85.5,656.125,0.147113585,41,26,537,487,1
157222647-157222660-001.BMP,1100.25,35491.625,0.03006815,73.80438757,135.6241431,28.90581662,45.80392996,0.631077216,0.667722502,158.3092309,318.6800904,0.496765363,0.444965295,122.75,834.75,0.093953064,56,38,919,851,1
157222647-157222687-001.BMP,1309.625,62174,0.020629336,77.61243285,134.395241,37.86713508,44.41846463,0.85250887,0.845142594,294.7627595,374.2365562,0.787637537,0.565231701,128.25,1160.625,0.106580524,72,62,1828,1806,1
157222801-157222811-001.BMP,811.375,34008.75,0.023301898,71.45905707,141.9620514,28.82432653,37.12142239,0.776487663,0.74969139,222.6508545,246.9696338,0.901531298,0.709926966,103.875,810.625,0.10241936,52,32,846,706,1
157222801-157222811-002.BMP,1002.5,30831,0.031491982,70.41182365,138.4939434,34.94057511,39.92492956,0.875156838,0.800767029,191.3257095,254.7017864,0.751175373,0.605109189,113,738.125,0.224851335,47,41,803,698,1
157222801-157222844-001.BMP,1285.875,63196.125,0.019941612,80.44652615,153.1667247,42.62719347,40.60788101,1.049727107,0.992860461,317.6886102,305.8120338,1.038836197,0.860382218,126.75,1136.25,0.321388706,63,37,1796,1715,1
157223246-157223258-001.BMP,881.875,49559,0.017483341,69.11060433,129.668296,24.18305192,49.49747468,0.488571429,0.458301275,213.7696434,347.9727001,0.614328777,0.521125479,115,953.375,0.320367388,47,25,1308,1340,1
157223321-157223328-001.BMP,838,50303.25,0.01638599,72.54381753,147.1292383,29.55685525,34.20526275,0.864102564,0.911944221,253.6865515,319.677963,0.793569094,0.626730406,100.125,934.25,0.323872206,51,30,1427,1279,1
157223321-157223341-001.BMP,1062.75,50443,0.020633619,75.17880795,138.0944991,33.92809138,40.79215611,0.831730769,0.813182287,258.0462176,309.1035425,0.834821288,0.672207048,113.5,914.5,0.207541004,51,44,1556,1602,1
157223394-157223406-001.BMP,744.125,58020.25,0.012662859,76.01759134,142.5737892,22.00838467,42.80186912,0.51419214,0.51716669,274.9465754,315.7340653,0.870816949,0.741048839,101.25,924.5,0.422074059,46,30,1703,1651,1
157223394-157223406-002.BMP,885.875,41336.875,0.020980988,71.27159091,138.2812689,24.88798434,47.01063709,0.529411765,0.510376055,221.8880135,294.4503354,0.753566856,0.607048868,112.875,852.875,0.106020352,53,38,1228,1112,1
157223394-157223428-001.BMP,812.625,46641,0.017124614,72.26856436,145.9289103,30.48926497,34.43835072,0.885328836,0.872399903,242.3192875,313.4996013,0.772949268,0.604232368,98.25,907.375,0.165057609,48,35,1301,1169,1
157223394-157223428-002.BMP,643.75,36490.625,0.01733569,68.19092332,139.2514336,20.16644984,43.28972164,0.465848453,0.437378846,224.8368265,233.9252017,0.961148371,0.849058072,101.5,759.875,0.35414377,40,29,1030,972,1
157223549-157223570-001.BMP,1027.5,41111.875,0.024383371,72.49461312,136.6495458,24.66057028,54.3783045,0.453500169,0.442425983,234.0406069,281.8527985,0.830364673,0.658920016,125,853,0.022921852,51,34,1071,1010,1
157223779-157224140-001.BMP,1289.625,84196,0.01508587,95.09579439,151.0277817,40.94450703,41.61730409,0.983833718,0.948037845,362.8846717,363.4184915,0.998531115,0.811685028,126.25,1408.625,0.116745289,50,34,2517,2288,1
157224458-157224464-001.BMP,1099.875,35735.5,0.029859205,72.33912249,126.631955,31.23487453,43.829214,0.712649662,0.728997576,173.3021969,339.1474606,0.510993645,0.395578649,116.875,865.25,0.123349256,62,43,1165,1115,1
157268504-157268534-001.BMP,1303,79048,0.016216351,81.64175655,150.7282947,33.83839904,52.83937925,0.640401146,0.594208856,339.208092,367.9157512,0.921972193,0.743539838,140,1175.75,0.115684606,58,54,3255,3311,1
158989297-158989324-001.BMP,2943.25,27806.125,0.095717393,150.6117928,205.6200526,56.69225592,67.41661516,0.840924092,0.824524156,190.221361,257.0058365,0.740144129,0.535999787,196.625,705.75,0.128928498,93,59,809,840,1
209047526-209047626-001.BMP,1213,52059.125,0.022769882,46.21872411,108.385886,38.93201852,45.61797891,0.853435848,0.742162214,255.4803752,295.1694429,0.86553802,0.760788943,128,928.5,0.203801712,55,50,1929,1740,1
209047526-209047762-001.BMP,1314,47205.25,0.027082035,39.50993884,104.4442017,38.21507527,46.84015371,0.81586144,0.76255094,220.9834099,303.4616945,0.728208581,0.652668517,128,941.375,0.265505494,61,42,1769,1658,1
209047881-209047928-001.BMP,1493.125,66658.5,0.021908869,51.52557201,117.2883654,40.84637033,46.27094121,0.882765063,0.887952263,316.4441245,321.0140184,0.985764192,0.823602506,141.25,1030.625,0.019231328,69,46,2031,1866,1
209048086-209048239-001.BMP,1405.5,48181.5,0.028344123,41.1529664,106.2313382,42.25185414,42.72001873,0.989041096,0.980568866,212.0149168,349.3150441,0.606944706,0.502754371,131,911.625,0.179061812,65,49,1657,1483,1
209307421-209307504-001.BMP,1316.25,23076,0.053961812,34.08161709,85.50288666,43.82844756,42.43819035,1.032759578,0.930539451,153.0565037,239.7415275,0.638422994,0.511192076,130.5,694.5,0.066897451,67,47,733,689,1
209307421-209307561-001.BMP,1444,21582.875,0.062709334,39.43771747,105.0962681,38.97377805,49.64876635,0.784989858,0.745865275,157.8095058,227.2993621,0.694280461,0.531891415,136,662.5,0.184045698,54,50,598,498,1
209522316-209522391-001.BMP,1209.75,57234.625,0.020699169,43.5141196,127.419286,38.04653022,40.79215611,0.932692308,0.925661983,298.0007758,308.4153044,0.966232128,0.766120562,119.5,1048,0.189463031,55,40,1385,1249,1
209522474-209522522-001.BMP,1235.75,37549.375,0.031861442,36.25853659,97.16121464,38.92932042,41.0487515,0.948367953,0.933771969,205.8698148,292.5149569,0.703792439,0.558748894,127.5,796.875,0.19537701,43,47,946,853,1
209522474-209522554-001.BMP,1484.625,48012.125,0.029994394,41.6014885,111.3230112,39.65818576,46.04345773,0.861320755,0.891643047,240.2630119,325.1353564,0.738963041,0.578272646,134.25,995.25,0.173874029,75,50,1292,1147,1
