ID,Kerne_A,Cyto_A,K/C,Kerne_Ycol,Cyto_Ycol,KerneShort,KerneLong,KerneElong,KerneRund,CytoShort,CytoLong,CytoElong,CytoRund,KernePeri,CytoPeri,KernePos,KerneMax,KerneMin,CytoMax,CytoMin,Class
148882307-148882323-001.BMP,6734.375,16868.5,0.285320115,84.20794879,122.7504163,84.41757367,109.0412766,0.774179983,0.721149921,171.5257952,274.3319158,0.625249143,0.28538682,328.625,821.5,0.174374041,193,167,412,432,4
148882307-148882323-002.BMP,6076.875,15219.125,0.285352883,81.05605936,116.51733,89.4022393,103.4649699,0.864082205,0.722776045,144.2916191,228.9737976,0.630166511,0.369596822,299.125,565,0.275655279,177,193,396,413,4
148882307-148882410-001.BMP,3734.625,13856.625,0.212300149,99.2914762,141.4846204,59.86753395,94.62557794,0.632678133,0.531055644,142.2698844,169.7056275,0.838333333,0.612597323,310.625,479,0.501390544,118,74,321,338,4
148882307-148882447-001.BMP,3689.125,15230.625,0.194988042,101.9600435,158.1468536,70.96732341,71.56814934,0.991604842,0.917051901,159.298295,208.0624906,0.765627166,0.447961054,221.25,584,0.297631025,119,93,390,423,4
148882535-148882616-001.BMP,4329.375,19188.25,0.184090655,97.63676402,137.4920063,78.83313535,92.89241088,0.848649902,0.638814631,152.0999408,248.8955604,0.611099453,0.394376644,302.25,649.625,0.068112113,101,83,380,366,4
148882535-148882616-002.BMP,4073.5,10305.125,0.283302472,90.14078267,136.9282516,69.39310953,80.41144197,0.862975565,0.80212516,120.8095432,171.6420694,0.703845762,0.44536481,255.75,523,0.272914403,109,90,242,252,4
148882671-148882687-001.BMP,3988.25,10063,0.283835958,88.45763138,122.904458,71.5049952,77.82673063,0.918771669,0.838368436,139.756586,160.5147968,0.870677275,0.497287388,244.75,474.625,0.153203349,166,170,334,298,4
148882671-148882687-002.BMP,6798.25,16053.875,0.297488746,86.76216455,128.9926241,78.81465995,113.2784181,0.695760599,0.674548062,128.2764919,296.2195132,0.433045381,0.232949975,312.75,764,0.12163021,251,201,543,521,4
148883900-148883907-001.BMP,4710.875,9257.75,0.337246866,75.67354756,108.4511441,74.58313351,86.40023148,0.863228399,0.803492611,148.8387554,147.8512766,1.006678866,0.539219277,256.875,502.625,0.471384489,148,102,246,291,4
148883996-148884017-001.BMP,4583.25,4178.875,0.523075167,78.1466404,105.2996381,72.6215086,88.141931,0.823915562,0.751135943,109.7123767,129.7574661,0.845518798,0.316012883,282.875,408.625,0.309115377,141,108,158,155,4
148884702-148884710-001.BMP,3968.125,35931,0.099453935,102.4527061,133.8224539,63.59896669,85.86617495,0.740675437,0.685253448,180.4559785,306.8061277,0.588175927,0.486016892,269.5,823.75,0.304438329,156,141,1180,1179,4
148884702-148884710-002.BMP,3979.25,25856.75,0.13337076,101.7520161,129.72475,67.51597512,84.29116205,0.800985222,0.713094787,188.3825859,220.4450045,0.854555931,0.677459803,240.625,911.5,0.433857583,140,111,950,986,4
148886869-148886897-001.BMP,7544,16355.375,0.31565679,101.0886026,136.1273073,100.1843368,108.240473,0.925571868,0.819846289,130.1843825,272.4059471,0.477905802,0.280632171,348.75,653.875,0.250523176,185,143,355,399,4
149011613-149011656-001.BMP,4444.625,31944.25,0.122142413,87.75575101,141.4495706,72.92918659,80.65358021,0.904227517,0.869957312,200.4891261,337.3499667,0.59430605,0.357389239,242.375,903.375,0.0780591,135,146,616,650,4
149014929-149015022-001.BMP,4665.625,12932.25,0.26512434,105.56974,145.6077549,75.14186127,83.76156637,0.89709236,0.846701575,135.6812879,192.2004162,0.705936493,0.445733795,280.375,547.5,0.128038568,151,112,347,320,4
149014929-149015022-002.BMP,4740.875,9186.125,0.340408918,102.6841549,140.6840494,70.16677381,103.3537614,0.678899083,0.565087954,103.0195449,196.3899183,0.524566362,0.303252291,298.875,507.75,0.128046602,135,101,251,239,4
149015418-149015435-001.BMP,3160.375,20844.375,0.131656235,117.0215805,165.165105,60.53468892,72.71863585,0.832450832,0.760952047,162.5233691,221.7588781,0.732883258,0.539680797,209.875,594.75,0.20528702,122,78,625,678,4
149015418-149015435-002.BMP,2438.5,21351.125,0.102502667,116.0082305,169.690273,51.54546108,63.03173804,0.817769947,0.781473604,162.4169917,239.7039841,0.677573184,0.473129881,179.25,661.375,0.548742603,76,61,587,621,4
149053423-149053447-001.BMP,5946,13813.375,0.300920449,91.63486177,132.0359268,86.71269305,89.37561189,0.970205308,0.947756927,172.6582539,174.8656627,0.987376545,0.575176117,280.125,562.5,0.368484806,153,144,292,309,4
149053945-149053983-001.BMP,3072,10868.75,0.220361171,73.33572828,138.7146681,56.68897702,72.00694411,0.787270974,0.754366805,109.8473123,196.1631974,0.55997921,0.359628958,206.25,507.625,0.133143804,118,78,264,242,4
149054277-149054304-001.BMP,3344.375,9650.75,0.257356124,92.88485757,152.1247401,55.45585031,77.93587107,0.711557458,0.701052108,109.7503164,176.1817244,0.622938144,0.395867157,211.75,483.625,0.440443122,90,51,304,287,4
149054277-149054304-002.BMP,4934.25,13866.875,0.262444402,101.3961804,154.6261027,80.80468571,84.59905437,0.955148805,0.877809449,140.3667186,208.2402459,0.674061433,0.407154636,259,554.875,0.277692916,153,131,485,516,4
149054526-149054540-001.BMP,3238,5918.5,0.35362857,108.8419095,146.1516749,48.88838504,85.23496935,0.57357192,0.567481025,107.3311425,144.5060552,0.742744948,0.360869086,218.125,455.375,0.060138739,94,50,190,155,4
149054526-149054563-001.BMP,3189.5,6981.25,0.313595359,95.14092482,130.3091092,55.49386851,82.22530024,0.674900163,0.600650426,114.104142,128.724512,0.886421243,0.536439564,223,414.625,0.331768163,85,65,178,156,4
149054642-149054677-002.BMP,4067.75,9375.625,0.302583987,128.7793936,161.7215325,62.74020205,88.84255737,0.706195363,0.656178913,97.12698671,198.2044399,0.490034364,0.303867036,243.75,508,0.323166422,152,108,336,331,4
149054642-149054677-003.BMP,2425,5702.625,0.298365144,122.1208609,170.182411,61.03747709,56.08029957,1.088394277,0.981750682,116.1602312,106.9298836,1.086321497,0.635019036,184.125,444.875,0.28353853,82,51,211,204,4
149058881-149058910-001.BMP,3556.125,8448.125,0.296238832,103.6952354,149.6327596,61.18074023,76.21679605,0.802719917,0.779445512,98.23505443,176.9124077,0.555275098,0.343679687,213.375,449.25,0.617291901,104,73,238,291,4
149059215-149059228-001.BMP,2248.5,16316.5,0.121115001,103.3993753,144.3411338,50.90482071,59.16924877,0.860325621,0.817731824,141.0804128,199.3614807,0.707661341,0.522702555,169,550.5,0.249526597,66,41,380,398,4
149059215-149059228-002.BMP,1948,7017.875,0.217268253,106.4347602,138.8445685,43.49541651,57.45432969,0.75704332,0.751369474,123.106907,137.2953022,0.896657825,0.474028433,160.25,396.125,0.134508659,69,36,189,199,4
149061666-149061726-001.BMP,2516.5,6445.875,0.280784948,86.60207337,142.2070093,50.31536303,65.9241989,0.763230557,0.737254329,98.81444721,176.4114509,0.560136242,0.263717199,187.125,435.25,0.158677671,90,56,157,158,4
149061666-149061726-002.BMP,3056.625,5698.375,0.349129069,93.08831254,139.680416,56.78032186,71.06335202,0.799009901,0.770656599,86.61809513,149.3452376,0.579985653,0.325295749,210.375,386.75,0.365515731,97,67,151,160,4
149061666-149061726-003.BMP,2626.25,7603.25,0.256732978,94.4671505,150.6777089,50.77577605,69.02897942,0.735571878,0.701751386,97.85651537,145.9075049,0.670674997,0.454730545,184.5,381,0.083805671,81,47,165,178,4
149095913-149095926-001.BMP,5584.125,13695.375,0.289640551,129.0708902,175.5710625,78.73418258,91.0659102,0.864584589,0.857340983,143.7710046,240.7509086,0.597177412,0.300848726,265.375,585.75,0.361346606,144,107,340,421,4
149095972-149095990-001.BMP,6714.375,7199,0.482584204,137.7439152,170.8941784,76.45493302,109.9863628,0.695131024,0.706704784,124.8751188,165.221064,0.755806286,0.335777401,303.75,456.25,0.126105229,164,125,166,207,4
149099276-149099290-001.BMP,5786.25,23659.5,0.196505438,127.3765806,157.7196748,79.20523541,101.0791769,0.783595968,0.721080779,179.9648726,257.8003103,0.698078572,0.453261477,288.625,728.125,0.051200719,162,135,634,622,4
149099276-149099290-002.BMP,3396.25,30130.875,0.101298575,98.12381797,166.4638014,49.18720999,92.84934033,0.529752929,0.50159376,199.6150923,244.705946,0.81573454,0.640667684,228.625,749.125,0.160567218,122,80,693,716,4
149099398-149099421-001.BMP,4848.25,22344.125,0.178294467,94.25015518,140.0243968,78.25271611,89.27485648,0.876537014,0.774527431,147.8449178,247.9354755,0.596304008,0.46280296,280.625,647.75,0.230573978,117,84,533,599,4
149099502-149099525-001.BMP,3623.625,17939.125,0.168050226,80.99916967,129.42408,65.47390693,75.66372975,0.865327511,0.805893912,191.6987525,183.6110018,1.04404829,0.677507292,224.25,592,0.276133977,121,119,457,417,4
149099502-149099525-002.BMP,3444,22669.625,0.131885175,91.8572677,146.4389974,56.39382547,81.83520025,0.689114529,0.654776317,160.5474327,228.9541439,0.701220908,0.550626918,216,637.75,0.300313731,142,106,596,601,4
149100006-149100018-001.BMP,2691.375,10276.125,0.207547715,96.61767997,154.2094522,49.30567785,70.23531875,0.702006892,0.69466148,119.8722451,164.5752108,0.728373639,0.483070656,185.75,458.875,0.396230401,92,46,269,251,4
149102442-149102451-001.BMP,3511.125,6297.625,0.357958456,84.13963449,121.4140351,68.62502536,71.34423593,0.961886051,0.878291394,118.3525818,125.4472,0.943445384,0.509524381,213.25,370,0.114468841,127,115,131,181,4
149102442-149102460-002.BMP,2379.125,11351.25,0.173274583,96.98313659,140.939145,49.12351082,66.64833081,0.737055381,0.681944177,127.8802096,159.5242928,0.801634706,0.567936985,179.375,446.375,0.255246163,86,49,223,258,4
149105003-149105050-001.BMP,2770.125,7410.625,0.272094394,88.62572464,133.1453142,46.72498679,85.90692638,0.543902439,0.477917709,102.7044037,135.2035502,0.759628009,0.516165252,213.75,388,0.34091516,86,70,190,220,4
149105003-149105050-002.BMP,3699.5,7120.625,0.341909174,86.60867209,121.1662202,60.0804538,81.0246876,0.741507997,0.717494242,106.7796399,183.2184489,0.582799607,0.270078386,221.125,456.375,0.114962282,97,80,180,197,4
149140169-149140178-001.BMP,4714.75,16775.75,0.219387636,99.97447895,141.2713424,72.48574156,95.77055915,0.756868731,0.654492602,133.025436,213.5907301,0.622805287,0.46819553,267.625,563.25,0.229317054,112,82,347,387,4
149140169-149140178-002.BMP,4283.25,9531,0.310060264,100.6029963,133.1494156,71.39084801,78.91767863,0.904624278,0.875658844,121.3207822,185.6071119,0.653642961,0.352256781,248.5,500.875,0.274843887,119,86,232,278,4
149140169-149140188-001.BMP,5631.375,7478.125,0.429564438,95.27229044,145.5350336,74.86008941,95.52486587,0.783671233,0.785763216,94.11597357,180.4688339,0.521508183,0.292346847,273.875,465.125,0.326040121,150,122,161,214,4
149316852-149316872-001.BMP,6046.625,26556.75,0.185460094,94.56389856,142.2776562,78.83918573,101.0791769,0.779974552,0.753528635,201.2046387,251.0975906,0.801300555,0.536290314,290.5,807.125,0.152846932,168,143,710,713,4
149317002-149317018-001.BMP,3606.75,6950.75,0.341629174,98.21023359,133.665125,66.58074864,75.00666637,0.887664415,0.816256084,103.5790051,148.4856895,0.697568941,0.401395581,244,418.125,0.142731528,104,64,197,186,4
149357849-149357874-001.BMP,4430.375,9763.125,0.312141121,112.0602082,151.5170606,70.00351895,90.82400564,0.770760092,0.683831816,97.44635899,209.4588265,0.465229184,0.28333592,264,529.5,0.182110684,136,114,341,351,4
149788716-149788727-001.BMP,3880.5,11646.5,0.249919495,89.49185836,138.3277629,69.39976102,82.56512581,0.840545695,0.724777183,135.3531239,166.9041641,0.810963133,0.532318066,233,526.375,0.201705116,138,139,331,352,4
149788716-149788727-002.BMP,4571.75,15157.375,0.231725938,101.1911861,148.1876695,66.16175329,88.28363382,0.749422633,0.746847946,122.11195,286.6304241,0.42602578,0.234903529,241.5,737,0.356172224,143,109,398,440,4
149788716-149788727-003.BMP,3166,9689,0.246285492,89.34843206,139.578146,51.43055441,80.22468448,0.641081417,0.626332567,101.1387475,212.0848887,0.476878613,0.274264516,216.125,549,0.102923602,105,88,251,262,4
149788987-149788996-001.BMP,7673.25,18517.25,0.29297837,104.7095089,155.0140212,97.40556847,113.0530849,0.861591425,0.764406959,131.2422176,286.7141434,0.457745879,0.286806094,326.625,751.25,0.48394345,200,160,535,532,4
149788987-149788996-003.BMP,5606,14176.25,0.283385358,84.68002146,139.7872913,79.60797123,97.45255256,0.816889544,0.751582699,171.4055021,183.5647025,0.933760684,0.53566483,296.375,631.625,0.26568944,193,158,301,360,4
149788987-149789006-001.BMP,4216.25,9090.375,0.316853447,99.92651605,150.9252429,63.77265372,81.74350127,0.780155642,0.803396622,113.3223254,177.8819833,0.637064661,0.365786768,236.75,497,0.145730439,137,116,231,257,4
153266866-153266917-001.BMP,2877.625,8291.375,0.257643925,78.98257232,123.3207456,53.14568303,72.36711961,0.734389918,0.699619237,94.61412591,169.4461566,0.558372806,0.36768273,200.25,440.375,0.061481228,126,123,296,330,4
153266866-153266917-002.BMP,6122.5,7447.75,0.45117076,78.17387033,108.5700998,75.77355704,106.976633,0.70831877,0.681178706,101.3664086,201.1218536,0.504004944,0.234431887,292,484.375,0.236189705,245,245,297,333,4
153268036-153268083-001.BMP,4461.25,17768.125,0.200691652,60.17977528,100.3398387,68.36986326,84.90583019,0.805243446,0.787937289,132.4097157,242.4066831,0.546229642,0.385001606,238.5,625.5,0.181950765,206,225,507,571,4
